0,1,2,3,4,5,6,7,8,9,10,11,12,13
43.8376971715549,4.953748950377956,14210.790863068742,15.0,3.2691753885600754,5.975180804625641,4.921560664867782,3.3250427383034062,2.506310825881158,0.9804204864789072,114.0,83.74334064902759,25.751276746965505,18.303900306837956
70.0,2.924495686669532,0.0,15.0,8.642611264108542,5.0193828528164754,0.0,1.6403866801333762,1.3804381580839555,0.9860385473911264,63.4522197705719,87.0,33.34692613401559,7.601229036551136
25.740843224374057,7.003859391378413,7407.63276890247,4.685891868306185,9.982662355227449,3.0923759106141784,8.206995352733955,3.683232794529441,1.2451291075646744,0.9986308599864299,72.08546350455218,59.70387401625745,0.9430785388207822,25.08934951738912
44.52784031265308,8.0,6568.431459007986,13.084619148777898,15.0,6.0,5.39671590066334,3.1153078336139717,1.484232401807982,0.9915447888726547,76.51557818637578,30.979066225505914,46.2646806167181,22.174120009055137
0.0,2.4160634744029217,15283.75270365679,8.77922392442439,0.0,6.0,0.0,0.0,4.0,1.0,114.0,0.651467033269256,0.0,7.694761561393319
31.828746042873078,7.826686826975262,11285.387413406814,7.440877306555206,15.0,6.0,5.825475081622229,2.524677342181685,3.2983904338944288,1.0,46.58893267824274,0.19815538551457662,16.503230351749764,41.0
53.435257512685254,6.934036983746301,2340.0915021804663,6.0527682991136125,0.0,1.1717130820076525,12.237471901097841,4.352287551949287,2.2382129521546656,0.9873367680969345,114.0,5.702822647717363,37.57264392479005,26.051821191157075
28.24212605775267,8.0,18436.0,10.538807692347683,15.0,6.0,8.303282525815192,2.831271458778225,1.7752294951014338,0.9503009947214696,43.93082804083506,45.006311904800285,69.4961735339899,15.678891697185096
30.316223673269928,3.5596878792995366,14475.984934965412,8.98617931483746,5.9312864594913455,0.0,5.7951092998854286,3.206034426588946,2.0552338676030204,0.25407489715320886,19.40837870063298,33.56059663121593,48.894758677149426,16.597611906297043
25.240130816107257,3.047342473605508,9296.202630072368,4.98736180373282,9.39675823815728,6.0,9.079000743056252,5.0,0.6814331239247926,0.973616960655344,114.0,31.69719117151154,93.0,19.697885252561875
49.33426510560838,4.846946035492504,17510.683142166137,7.914815582347638,6.463513499072872,4.32241022615361,0.0,2.405073586936961,2.054234368201484,1.0,114.0,0.0,30.754645279769626,41.0
35.53864635651506,3.9729776907685954,0.0,14.976010329258278,10.653377634011466,3.5978763135156906,14.0,2.9363148208371546,4.0,0.9152306803438709,114.0,87.0,0.0,32.64786912276418
0.0,8.0,11385.221565498876,7.810761795187942,0.0,2.3606861813771753,10.574191601285388,3.3489787714137185,3.025528173822207,1.0,0.0,49.790781850430356,31.454891812287702,35.077078519293394
24.82875238903256,8.0,13089.55727116458,0.0,10.302748698810202,4.688839622007315,0.0,2.709218174088094,1.2557653910407554,1.0,19.87548124493881,57.551824423754546,41.49002880081946,0.0
10.242194752012205,0.0,0.0,11.474447106883034,0.0,2.3006977563071214,3.8743657383736814,2.8298464410681623,3.1189085055227657,1.0,30.30190844619875,46.867968451822,17.087223852553198,14.877585143071194
18.78479785338485,0.0,0.0,7.993932157121961,0.0,4.142609378641529,0.0,3.2032183698186416,1.4314334500291344,1.0,69.18686948657042,0.0,24.080071466492964,22.860507618787917
70.0,8.0,5311.907636480753,12.773576038316508,7.9087107768922245,6.0,5.047719033066961,2.8723186638303093,3.3019681554984586,1.0,70.04408990141725,0.0,36.78058780110221,33.53140222125548
44.95019860037241,0.0,2747.60268417966,15.0,0.47374269792214346,3.94033137632359,6.70678829593323,0.0,2.715967957042934,1.0,88.27202675854521,0.0,51.6957246495268,0.0
70.0,4.3291575043186015,11023.746853612181,8.980787535987297,6.0198814749888765,3.532249645565649,14.0,1.2936227308129864,4.0,0.996073943768937,40.12915542690411,65.35804216631055,20.712243868125217,20.94484577413089
21.152901049324342,0.0,0.0,3.89718431704055,15.0,3.1677168955034585,14.0,5.0,0.9463797756835055,1.0,39.457621869221946,87.0,34.07491907888247,21.410175506299165
40.314679599032594,1.9689742371837924,7795.338448287482,7.993523403173972,9.308097891479669,6.0,0.0,5.0,1.6942573046509994,1.0,84.1718110062118,73.11374572017125,64.62004109776558,0.0
54.92450770439897,5.945441849373191,10146.930596003642,7.555609077801381,15.0,6.0,13.437944554076221,2.7422944842348635,4.0,1.0,114.0,56.00353513819689,93.0,23.07338459344708
70.0,8.0,13886.169933444758,1.623838909150756,4.968575849592121,3.0480165749523485,0.0,4.463293605804133,3.050140354703074,0.0,98.89753362097372,24.696745902741313,28.06869560527108,18.038181704233338
0.0,8.0,6253.9625773024745,15.0,12.727779847622097,0.6559244271646423,7.007855538182441,4.1749794993420215,2.3812074737691242,1.0,55.93638608901063,65.64100362875487,47.26741441696108,10.555219638113295
0.0,5.158464563498043,18436.0,15.0,7.423760088647925,0.0,14.0,5.0,3.2467416439955237,1.0,63.719290379130584,41.315004716938226,51.59586833402295,18.43095095294858
47.66911513620735,0.655522304366964,18436.0,0.0,0.0,0.0,2.5987158824660592,5.0,2.99836857798353,1.0,85.3011499618432,56.94578853448609,93.0,0.0
49.98288094104568,0.0,0.0,0.0,1.8742385229428538,3.1202405362071386,14.0,0.0,3.1371529182403233,1.0,49.27058182111758,38.59812698831491,76.57795638284924,18.32267230467515
21.285758031612684,4.510037211309445,18436.0,6.346243285982474,7.300977777653454,6.0,7.8288518050269635,4.213825312209119,4.0,0.9596035669447827,35.08507215089637,36.412615579195645,68.72202283207363,30.433812690334047
34.01444559172071,3.6022338691842286,11723.39547637245,4.797499260874889,6.517643414292706,4.333676214860168,8.505465109684893,0.0,3.2478089859060195,0.9182220517571573,61.601106295864014,87.0,0.0,16.75198452992889
0.0,7.9811925495395935,6953.874504054673,4.540691035349668,3.789707249658538,3.0092251160338046,10.889521065382759,4.039044507164038,3.5736030038630293,0.9991891968430902,72.8199192388915,0.0,0.0,16.411341669221997
33.912154744693176,3.018481289518854,12701.553200053588,8.203952045126975,15.0,5.850096526733372,7.972866179868616,3.7835045798252955,0.2155784981810649,0.9379888501951109,0.0,87.0,93.0,22.342025754709624
48.36026783058109,5.266384576458606,12839.663287717982,0.0,0.0,6.0,14.0,2.8101289061856654,0.7464797090949757,0.9699043892282139,73.64431029208885,82.29057664592864,35.25301033893545,12.169480900910592
45.17132634210487,5.317154227595347,4599.352759952496,0.0,7.209759535353819,4.5120701545138715,14.0,0.0,3.441120313585905,0.0,77.5032122980134,25.197951895867014,38.90258353923198,24.182198929020906
70.0,8.0,10793.118456796346,10.354875466604353,15.0,3.315453842058421,13.131918224072876,4.135134959425189,3.460691543333354,1.0,84.44711352275483,13.817285898859977,38.90388967399208,41.0
42.69820438517736,0.0,0.0,7.006045785354072,7.521022656681911,6.0,8.353886484128786,2.012239110975144,4.0,1.0,0.0,54.819373678327835,0.0,21.50729881430612
51.82626463244426,8.0,927.871584999629,2.6974455766733563,15.0,6.0,7.393619161219934,3.9971323106601355,2.7158923680069025,0.9536264363915986,53.30725924763354,87.0,34.89627830291054,18.728675031180007
33.838004646960975,4.692968620452418,11546.609682550974,5.199154404713334,7.124058277550353,6.0,9.976853730314636,0.0,2.092820450440339,0.0,87.6880904461108,78.64588585309305,69.5205838952239,21.560312554084227
26.055322044075627,0.0,9799.556417194006,0.0,0.0,6.0,9.525604278556605,2.870847476038492,2.433758435548033,1.0,86.56881071522153,5.0510715627023455,36.313545807410776,13.759024329306529
43.24782672782388,0.0,17605.848700956776,6.783878202747861,15.0,3.400853009506864,9.707060174831126,2.027988197683143,3.3160390438981815,0.9794351070736187,48.54669341423737,24.538617347092615,58.73704464441014,41.0
33.96153886190076,4.271267954200778,0.0,10.75634553828465,15.0,4.904649934873604,5.214921829123993,5.0,3.1069265251887446,1.0,102.69319931760215,21.99058667846112,0.0,21.459392338989673
43.43823265215136,2.7828262345406705,13120.517960196445,15.0,9.552992775776532,4.623388304542039,6.6891698244257345,2.9122744788689268,2.2279402784228686,1.0,85.31931668678872,87.0,43.038760137868216,25.313710181981154
70.0,0.0,18436.0,6.790910430754218,6.314664753898254,0.0,11.541225760626256,2.842000459074025,0.0,1.0,24.650881992596254,59.95586274587672,93.0,41.0
53.174283180812495,8.0,9999.973627210176,4.151821965886823,7.418796100586732,0.0,8.632325714491659,3.9966602604309642,0.0,0.7985648756117278,114.0,14.888942695325765,13.706969948418031,41.0
0.0,3.0143301593381557,9862.463613164307,3.8799094250127744,0.0,0.0,0.0,4.076832228130904,3.3414033690070997,1.0,20.723831362062736,87.0,93.0,0.0
17.10223525015349,6.069807455286249,12332.661495881455,0.0,7.34376258888381,3.262507762712304,2.6236256546785133,4.3379743498278485,3.6269203365989497,1.0,37.62182703262301,39.05652661194806,21.96322186723454,40.042099052234
36.2696852677314,0.0,0.0,6.252241104070329,7.717584240318016,0.0,14.0,5.0,2.9012242017009204,1.0,57.087540099123785,53.225888275462594,36.56711113319097,41.0
70.0,8.0,8206.280172336503,6.074618550893783,0.0,6.0,11.722965130283221,5.0,2.813151541671445,1.0,49.5908406855833,57.81322590622276,93.0,12.587441424902384
52.48931730061922,4.783429174352261,7393.743952729965,13.60681079316235,10.2203344565435,5.795132897202037,14.0,0.0,2.7894063042331396,1.0,114.0,59.541704058484285,19.360554407388694,22.974960075272843
34.81766972756468,5.628645016616893,10922.549615527574,9.446302016077915,3.026219791385628,0.0,14.0,2.32511326779524,4.0,1.0,70.3991726448893,41.723772985031715,33.6427503782154,15.978008524158327
0.0,4.700766312109616,4393.0085458770745,13.182761969240055,0.0,0.37242175836379904,0.0,2.299327473252254,3.365287423621036,1.0,113.53031610134892,56.69734905310351,84.86946834706082,15.871614474568126
38.31978833604447,8.0,10476.772448423013,7.637884911488975,5.812232857407911,3.075724122764502,6.7135943854142335,2.842633286017422,1.8814740412444237,1.0,53.789690335309636,0.0,0.0,20.499276211346952
