age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
2.7845609488610403,2.314363213345479,0.0,12.0,8.0,4.241139821126846,14.889643004904972,0.6635092717790648,4.0,0.0,0.150712848187186,0.8076043339593069,5.301715475574579,20.966972951031973
3.188847871709768,4.187151217977624,0.8243855233477863,12.159052253581807,4.616089558980541,2.0,1.5625588932291645,0.0,4.0,1.0,0.0,0.23722804214525803,3.5929383344009276,26.056526620431978
4.001477916584126,6.616586874929491,0.0,11.673031614743543,7.4260666963745,0.7070273244463965,6.881715875702944,3.6167394171759817,4.0,0.6882706479180605,0.0,0.0,2.8853290667442977,39.0
2.737734861811423,1.5991367970687032,0.6642004860868125,11.0,5.0,0.0,4.006827159338089,3.8770962524702517,3.817450851899227,0.12231247671932094,0.0,0.0,2.8588207575582993,41.927246322465784
0.0,4.8178970669178804,2.5371081804459226,2.533886136313905,0.9335383400341105,4.0,6.461868506855417,3.012804860595673,3.855490323359847,1.3475640004986453,0.0,0.0,5.631619649264943,18.121539886201667
7.509136897603666,1.4100608769559482,0.0,9.824221997932185,8.367223635329111,4.0,3.1353037972719706,1.0,3.542421800596871,0.6075262238133325,0.0,0.0,4.336263761613733,39.0
3.0,4.0,1.0,11.461193975958356,6.0,2.0,7.502623366086934,0.0,2.9223802164224444,1.0,0.0,0.0,3.0,39.0
0.3397517644479553,4.0,1.0,13.781202749707738,5.349451918674982,3.807992202917129,10.566551673097722,2.5820260679690143,3.889970720062791,0.0,0.0,0.13596151436240858,3.0,18.98711088086318
1.1889352149971324,4.0,0.0,5.81265298553492,2.952510591269487,4.345029838147704,6.879934701925273,1.7555689147508131,1.225588149974009,1.0,0.0,0.0,3.0,39.0
4.736919501554394,4.406865105946534,1.7090061621158432,9.171410703218882,5.380833725230137,6.0,7.494936094377927,1.0,4.0,0.09261242810065652,-0.3724360006963041,0.0,1.2721526716200002,39.0
2.4982210192635153,2.301750728909232,0.0,11.0,5.0,0.7911706670432304,6.804357393634659,1.0,4.0,0.6217551902329878,0.05034408989660179,0.0,2.594010124155153,36.45197362393582
5.960110219370225,3.8848913139435117,0.0,15.0,6.0,2.0,12.0,0.0,2.7362753235445902,1.0,0.026930064738094443,0.0,3.5431930822897963,41.39073497279815
2.1591781282653177,4.0,0.0,11.56183743949007,7.184998066266282,2.0,10.0,0.0,4.116801945848867,1.0,0.22506643503338594,0.0,5.0,39.0
-0.12188344208812224,3.6761038996112663,1.662404347397556,11.0,5.0,3.9398357465526592,1.0,2.8865723384946023,4.0,0.0,0.0,0.0,2.8970180210505942,39.0
0.8563735491083204,4.0,0.0,1.0,4.0,2.0829319541097986,3.532477109562471,4.1444095928695805,4.0,0.0,0.0,0.0,3.0,39.0
2.6004363702517437,4.29353977220628,-0.6473647499890429,4.029546913426575,1.8331739677373484,1.4551686373094759,7.077999175106943,4.9629566710803825,6.247685601562045,0.5447315260786627,0.0,0.0,5.233950006877832,2.425121828694267
0.0,4.0,0.0,14.232506646791384,5.479574548501555,4.0,7.881190957954478,3.0,4.0,0.0,0.0,0.0,0.5226267832749365,39.0
1.0,4.353904992978422,1.0,8.041949705181189,7.966806412715666,3.0725278888514795,10.0,0.4522006445736812,2.120600283429564,1.0,0.19594189274908305,1.46279650241652,3.0047715617072623,39.73642912259135
1.5010818518706859,5.941628564511435,2.0,11.0,5.0,3.52225882705267,10.385249024923194,0.6144724844305316,4.0,1.0,0.0,0.0,3.0,21.026349711965914
2.8928901040567796,2.593569515012582,0.6007564241946289,11.968901979790783,8.0,2.0,3.3781813955003237,0.0,3.954828928035514,1.0,0.07344752365022804,0.0,4.872723984295048,35.35774870497335
2.0809666982053683,3.7822177936095915,1.4154974008051542,4.214652687778401,0.0,4.37877791382567,3.3260086415426517,0.6376990136905092,3.98143296427987,1.0,0.0,0.0,4.957337799380945,26.0
1.0514282434914581,4.0,2.0,15.0,6.0,3.1486217883647925,7.0,0.5308461777220375,4.509027355760458,1.0,0.0,0.0,3.2243341235246756,28.963652612535817
0.6878108635717182,2.1815943958537014,1.0,8.840726900491326,8.4329019911843,4.0,2.7557917328625745,3.3741809168913943,4.0,0.37161994848188645,0.0,0.0,3.3923689621338506,42.698393507423305
1.513507672578437,4.0,1.058676805741116,0.0,3.0,5.0,6.626279136191464,4.347151435441188,4.36192402519808,-0.13648547086777918,0.0,0.0,0.8384678811540485,49.76085503028621
0.0,4.0,1.810552147256904,15.0,6.0,4.0,9.601811068985112,3.0,4.0,0.0,0.0,0.0,2.8912562162281232,37.14135956128842
-0.06434040265083318,4.450351388782091,2.1722341413258377,11.0,5.0,4.014479981395466,7.608068505291644,0.8817395946065473,3.973405385877687,0.0,-0.08855438741804146,-0.16058114050643554,3.569146065194349,40.07128439456087
-0.6914092845181616,0.0,0.0,15.0,6.0,4.0,0.0,3.0,4.0,0.9370797132214378,0.0,0.0,3.4671172225281968,39.0
3.001323299866198,1.0,0.0,11.0,5.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,3.0,39.0
3.428478203401001,1.5537088752843395,0.7491800651545404,11.149564592132588,7.417604783896876,1.293494821888552,11.0,1.6998737864068225,4.5593858028216845,0.9821117470704818,0.0,-0.21918589317196774,4.802903489057021,39.0
3.0,5.172284995218971,0.0,9.200789389180017,6.167302419904672,2.0,9.353924297866651,0.0,4.0,1.0,0.0,4.1320758594442335,2.346689568545334,39.0
0.18492086609960445,6.681089285208479,0.5766415291057956,0.0,3.0,1.1869311187631113,3.2735814766370033,-0.562285831678977,4.738805514123484,1.0,0.0,0.0,3.943094394599525,39.0
-0.20024295027577493,4.0,1.6042528908205438,13.364712393528805,5.100467034213506,4.0,12.602274859366897,1.0,4.858913855037729,0.0,0.0,-1.4065838091117613,1.430001082899862,29.75127643957769
1.8136513390863054,4.081834116694648,0.0,10.942962515192752,5.61849790988464,2.0,0.8758051006883045,5.0,3.6551919577411742,0.0,0.0,1.6030048692868006,1.0,40.19373509523812
4.252162783175864,2.5668124500410796,1.0023800086644234,13.677225476689365,5.980638151574251,2.5233628707715887,12.054597849659322,4.587903606237095,1.0,0.07926624318235376,0.0,0.15598492103070455,3.7415706543878327,28.14936465144768
3.0,6.346209268915562,1.0383308238033757,9.793156034926795,3.2167891560265134,2.0,4.303272410813246,0.0,4.0,1.0,0.40047653446900566,1.055503989356055,5.0,39.0
2.0275693577664478,6.0,0.0,11.0,5.0,2.0,4.469028852393567,0.0,4.0,1.0,0.0,0.0,7.783887973880491,39.0
1.2300180624517503,6.0,0.1426201118009507,11.0,5.0,2.0,5.929201971777319,5.0,4.0,0.0,-0.3819351731858181,0.0,3.0,26.06142042825313
0.7539749833079559,3.4226935835443033,0.0,14.359305431267984,4.31999145522869,0.27713678475955444,8.300836157064053,1.0,0.6880166558263213,0.0,0.0,0.0,4.669538143220121,39.0
4.212771384988917,7.9346803822335605,0.024352543845209684,11.0,5.0,1.839993284146335,4.1190901683651635,0.2511355910072648,4.890323012089212,1.0,0.0,0.0,3.7782545403484473,12.034186888974334
0.0,4.0,1.0,11.118189626939756,6.301546544564743,4.0,9.605990671946321,1.0,4.0,0.0,0.0,0.0,2.0,39.0
1.444133117021722,4.0,1.940615620165077,14.80841848302904,6.298960026900041,2.0,3.0,0.0,3.600848302655459,1.0,0.0,0.0,3.0,37.45099314169007
3.0,4.0,0.0,11.0,5.0,2.0,14.0,0.0,4.0,1.0,0.0,0.0,5.351616387139456,39.0
0.0,4.530337063191092,-0.18821195609661368,11.0,5.0,4.0,9.219145800718053,1.2392458005566835,4.0,0.0,0.0,0.0,3.3691116296554298,39.0
0.8210569983267726,1.0,2.5951018076778887,14.217542862526503,5.683296287616852,3.135554437564328,13.011542422019671,0.7967192406685255,4.327666560396588,1.7098054020441977,0.0,0.0,2.8062409918484756,39.0
-0.47161653494715083,0.0,2.412599532171366,10.490541449995362,5.448472841628594,4.380173775040234,0.0,3.2930320496109173,4.379597726223337,-0.17713454595349343,0.21785952862395747,0.0,2.095549489383413,39.088020006234565
5.0,4.0,0.23841906884709657,10.382818331853118,5.7447718036836966,2.0,8.0,3.6702883538858977,4.0,0.870579672557761,0.0,0.0,3.0,39.0
2.0,6.320844476362287,0.0,11.799002155620132,9.0,2.737304010748735,10.0,0.5080105062673296,4.0,0.820940430715592,-0.3912357199892093,0.0,3.751138186976927,41.08461698583113
2.280448823893191,4.7560345203735315,1.414824334734375,5.259493657576041,2.642560583972374,2.0,6.056360091545725,0.0,4.0,1.0,0.0,0.0,2.984581502405484,39.0
4.310370418419938,4.143696958580613,1.0,-0.5794152868811343,4.1670865317394465,3.5727161521766835,4.250316316647622,0.17024756776715072,4.0,1.0,0.0,0.0,1.4552233290612997,39.0
2.5565638653333163,1.5040661985644215,1.0,11.544722775775533,6.65545323371984,1.7204079157356555,6.489668710882377,1.7345743135998577,4.0,1.2480336888481904,0.0,0.0,4.505990636213104,-0.911644973949989
7.704000044357619,1.7087596173982418,0.6629166774636337,7.575421899268884,2.9127076395879707,1.7957739277082094,4.582834662239282,0.886312284457605,1.0,0.18264943791566357,0.0,0.0,2.961052262514705,34.82602636027849
6.8361291988496395,0.43857225801929856,-1.633096816293197,1.7071743538634934,4.7290296862546395,2.8495274753329043,4.792045624237112,3.886617029438197,4.0,1.0,0.0,0.0,3.6726150658888232,39.0
2.0,4.0,0.0,8.0,6.0,2.603985264319638,12.349578161971518,-0.4295135661571937,4.0,1.0,0.0,0.0,4.116391811955987,40.61422618612716
4.381525237110663,4.0,0.6626775998339782,0.9889882987888314,1.7951808410847137,-0.06258777760382905,1.0,-1.3414173724517813,3.046721376236718,1.0,0.0,0.2139117273984943,1.9245720924003482,39.0
1.2402591149075022,3.2203685298962204,1.0,9.408550671831078,7.10635012939401,0.0,4.632908528486116,1.0,4.0,1.0,0.0,0.952381550163681,3.0,51.43998603058294
3.610524380519621,2.8841001034465807,0.80556151600276,11.895828995568829,7.011579515518531,2.0,1.994428813059601,5.0,4.153224514095649,0.0,-0.4002220161989161,0.0,2.0,44.18480906944457
0.9721749468933618,4.0,0.0,11.0,5.0,2.0,4.021863584738212,0.0,4.0,1.0,0.0,0.0,4.0,39.0
2.623418885992306,4.0,1.6679472007430458,15.0,6.0,1.6396747681715536,10.0,0.578615573387812,4.0,1.0,0.07042077968775784,0.564660298292642,3.6593853839110384,39.0
